ID,default.payment.next.month,SEX,EDUCATION,MARRIAGE,AGE,LIMIT_BAL,PAY_1,PAY_3,PAY_5,BILL_AMT1,BILL_AMT3,BILL_AMT5,PAY_AMT1,PAY_AMT3,PAY_AMT5
1870,0,Female,University,1,31,100000.0,0,-1,0,92265.0,1473.0,1473.0,5000.0,2946.0,540.0
1871,0,Female,Graduate School,0,26,50000.0,0,0,0,41003.0,42699.0,44509.0,1733.0,1300.0,1300.0
1872,0,Female,High School,0,32,130000.0,0,0,0,119312.0,103438.0,91191.0,20021.0,20000.0,103.0
1873,0,Female,University,0,22,30000.0,0,0,0,27358.0,29183.0,13100.0,2000.0,0.0,0.0
1874,1,Male,University,1,34,140000.0,-1,-1,-1,430.0,702.0,430.0,430.0,430.0,430.0
1875,0,Female,University,1,32,210000.0,-1,0,2,164015.0,151267.0,145041.0,9320.0,3301.0,4994.0
1876,0,Male,University,1,38,50000.0,0,0,0,48797.0,43238.0,16307.0,1864.0,594.0,1000.0
1877,0,Male,University,1,29,310000.0,0,0,0,31132.0,62992.0,69837.0,20000.0,2500.0,3000.0
1878,0,Female,Graduate School,1,31,300000.0,-2,-1,0,0.0,12192.0,1722.0,1110.0,300.0,4064.0
1879,1,Female,University,0,47,30000.0,2,2,2,16039.0,17302.0,17893.0,1600.0,800.0,800.0
1880,0,Female,High School,1,40,90000.0,0,0,0,89928.0,76947.0,47730.0,3416.0,1700.0,2710.0
1881,1,Female,University,1,34,150000.0,2,2,0,39465.0,41845.0,43999.0,4000.0,2000.0,2000.0
1882,0,Male,Graduate School,0,25,90000.0,0,0,0,32755.0,28034.0,30601.0,2000.0,2000.0,3000.0
1883,0,Female,High School,0,65,80000.0,0,0,0,84985.0,81619.0,20639.0,4000.0,1300.0,401.0
1884,1,Female,Graduate School,0,28,100000.0,-1,-1,-1,555.0,712.0,862.0,712.0,712.0,712.0
1885,0,Male,University,0,33,10000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
1886,0,Male,Graduate School,0,31,210000.0,0,0,0,161159.0,173443.0,197458.0,8000.0,10000.0,7000.0
1887,0,Female,University,1,41,170000.0,0,-1,-1,21170.0,7360.0,11937.0,9734.0,6380.0,1000.0
1888,0,Female,University,1,32,90000.0,1,2,2,85997.0,88577.0,91105.0,0.0,0.0,24.0
1889,1,Female,High School,0,36,210000.0,1,-1,-1,0.0,0.0,5916.0,4866.0,0.0,0.0
1890,0,Female,Graduate School,0,26,50000.0,0,0,0,36806.0,39141.0,30842.0,2000.0,8156.0,1644.0
1891,0,Male,Graduate School,1,30,150000.0,1,2,-1,-819.0,819.0,17000.0,36276.0,2145.0,23698.0
1892,0,Female,Graduate School,0,30,80000.0,1,-1,-2,0.0,880.0,0.0,1313.0,0.0,0.0
1893,1,Female,Graduate School,1,38,130000.0,0,0,-2,64942.0,0.0,0.0,4000.0,0.0,0.0
1894,1,Male,University,0,30,100000.0,1,7,7,72652.0,89011.0,105083.0,20000.0,10000.0,0.0
1895,0,Male,Graduate School,1,41,160000.0,0,0,-1,53935.0,-3.0,2987.0,5000.0,0.0,6.0
1896,0,Male,University,0,31,250000.0,0,0,0,14451.0,16780.0,17158.0,1504.0,537.0,559.0
1897,0,Female,University,1,42,500000.0,0,0,0,60246.0,126778.0,71338.0,40000.0,139.0,29761.0
1898,0,Male,University,0,32,260000.0,0,0,0,106093.0,90948.0,84491.0,4410.0,9500.0,9000.0
1899,0,Female,University,1,44,50000.0,-2,-2,-2,1473.0,390.0,390.0,390.0,390.0,0.0
1900,0,Female,University,0,22,30000.0,0,0,0,27388.0,26941.0,6726.0,2075.0,550.0,0.0
1901,0,Female,University,0,42,110000.0,1,0,0,57046.0,48572.0,47126.0,0.0,2500.0,2250.0
1902,0,Male,Graduate School,1,39,500000.0,-1,-1,-1,6057.0,7667.0,9435.0,9418.0,6222.0,7235.0
1903,0,Female,Graduate School,0,32,310000.0,0,0,0,35064.0,39233.0,42996.0,4000.0,2000.0,4000.0
1904,0,Male,University,1,37,580000.0,0,0,-1,110417.0,82057.0,20226.0,3757.0,618.0,326889.0
1905,0,Female,Graduate School,1,36,340000.0,0,0,0,185268.0,276519.0,218706.0,160444.0,7190.0,5208.0
1906,0,Female,University,1,42,360000.0,-1,-1,-1,22237.0,1632.0,22379.0,6695.0,1632.0,8901.0
1907,0,Female,Graduate School,0,29,290000.0,-1,-1,-1,578.0,7620.0,4788.0,7129.0,0.0,0.0
1908,0,Male,University,0,36,30000.0,3,2,3,20424.0,22478.0,23447.0,0.0,2300.0,2500.0
1909,0,Female,Graduate School,0,29,80000.0,0,0,0,26524.0,23141.0,21478.0,1500.0,1000.0,1000.0
1910,1,Male,Graduate School,1,38,360000.0,-1,-1,-1,780.0,390.0,390.0,0.0,390.0,390.0
1911,0,Female,Graduate School,0,31,170000.0,-1,-1,-1,1561.0,7315.0,1686.0,1239.0,10730.0,9445.0
1912,0,Male,University,1,42,100000.0,0,0,2,56256.0,58156.0,59358.0,3000.0,5163.0,2358.0
1913,0,Male,University,0,37,450000.0,0,-1,0,457627.0,4549.0,6440.0,1000.0,16885.0,1000.0
1914,0,Female,Graduate School,0,33,260000.0,-2,-1,0,0.0,-810.0,810.0,204.0,3000.0,0.0
1915,0,Female,Graduate School,0,29,240000.0,0,0,-1,25700.0,22081.0,67.0,5009.0,5000.0,3332.0
1916,0,Female,University,0,28,110000.0,0,0,-2,5660.0,0.0,0.0,2000.0,0.0,0.0
1917,0,Female,University,0,26,240000.0,0,0,0,184501.0,167934.0,175175.0,7627.0,5504.0,6000.0
1918,0,Female,University,0,35,220000.0,0,0,0,34819.0,30348.0,23200.0,2006.0,1002.0,1000.0
1919,0,Male,University,1,33,20000.0,0,0,-2,2508.0,-202.0,950.0,1000.0,0.0,0.0
1920,1,Female,Graduate School,1,51,100000.0,1,-2,2,0.0,0.0,150.0,0.0,300.0,630.0
1921,0,Male,Graduate School,0,32,300000.0,-2,-2,-2,264.0,264.0,414.0,264.0,264.0,264.0
1922,1,Male,University,0,33,20000.0,0,0,0,8488.0,11901.0,9336.0,2000.0,0.0,9054.0
1923,0,Female,Graduate School,0,30,360000.0,0,0,0,139762.0,147037.0,145884.0,6000.0,4818.0,5000.0
1924,1,Male,Graduate School,0,28,220000.0,0,0,0,221268.0,216317.0,181435.0,8700.0,6300.0,7200.0
1925,0,Female,University,0,26,470000.0,0,0,0,169699.0,167876.0,173643.0,6200.0,5716.0,7000.0
1926,0,Female,University,0,22,70000.0,0,0,0,65793.0,22630.0,15127.0,2000.0,291.0,5000.0
1927,0,Female,Graduate School,0,26,120000.0,0,0,0,10172.0,14256.0,17477.0,3000.0,4000.0,5000.0
1928,0,Male,University,0,35,50000.0,0,0,0,18510.0,21097.0,22421.0,1500.0,1000.0,1000.0
1929,0,Male,University,1,49,470000.0,0,0,0,169260.0,154424.0,138240.0,6600.0,5100.0,4555.0
1930,0,Male,University,1,49,130000.0,0,0,-1,24008.0,14323.0,4689.0,3000.0,2822.0,0.0
1931,1,Female,Graduate School,0,24,20000.0,-1,-1,2,390.0,1320.0,780.0,1097.0,0.0,0.0
1932,0,Female,Graduate School,0,36,260000.0,-2,-2,-1,1891.0,2280.0,1989.0,2637.0,746.0,1668.0
1933,0,Male,Graduate School,1,39,20000.0,-1,-1,-1,628.0,596.0,664.0,700.0,700.0,600.0
1934,1,Female,Graduate School,0,28,300000.0,2,-1,0,1314.0,1080.0,0.0,170.0,0.0,0.0
1935,0,Female,University,0,35,460000.0,0,0,0,449790.0,453770.0,392879.0,17610.0,13810.0,14520.0
1936,1,Female,Graduate School,0,24,20000.0,1,-1,2,0.0,2110.0,150.0,20087.0,600.0,500.0
1937,1,Female,University,0,27,360000.0,0,0,0,238971.0,248969.0,259403.0,10381.0,9066.0,9426.0
1938,0,Male,Graduate School,1,40,290000.0,0,0,0,98441.0,93718.0,82809.0,4000.0,5000.0,3500.0
1939,0,Male,Graduate School,1,30,90000.0,0,0,0,38921.0,46496.0,39903.0,12000.0,3000.0,1000.0
1940,0,Female,Graduate School,0,26,180000.0,-1,-1,-1,2049.0,351.0,13359.0,0.0,631.0,384.0
1941,0,Male,High School,1,53,360000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
1942,0,Male,Graduate School,1,45,120000.0,0,0,0,20877.0,22922.0,23866.0,1369.0,836.0,870.0
1943,0,Male,University,0,30,220000.0,0,0,0,217800.0,137788.0,96588.0,7261.0,4054.0,1225.0
1944,1,Male,Graduate School,0,34,220000.0,2,0,0,203101.0,149839.0,120918.0,311.0,8105.0,37.0
1945,1,Female,Graduate School,0,27,10000.0,-1,-2,-2,499.0,0.0,0.0,0.0,0.0,0.0
1946,0,Female,University,0,31,320000.0,0,0,0,104850.0,93489.0,96941.0,3600.0,4000.0,13203.0
1947,0,Male,Graduate School,1,33,320000.0,0,0,0,325445.0,57051.0,182265.0,10000.0,105000.0,0.0
1948,0,Male,University,0,39,90000.0,0,0,-1,50477.0,20148.0,5000.0,3000.0,500.0,500.0
1949,0,Male,Graduate School,1,50,180000.0,0,0,0,66114.0,72560.0,77988.0,5000.0,5000.0,5000.0
1950,0,Female,Graduate School,0,28,90000.0,0,0,0,88345.0,87535.0,19715.0,3360.0,2000.0,4709.0
1951,0,Male,Graduate School,1,36,100000.0,0,0,0,23070.0,20183.0,25775.0,1700.0,2000.0,0.0
1952,0,Male,University,1,41,340000.0,0,0,0,331003.0,274467.0,280913.0,15110.0,9502.0,9026.0
1953,1,Male,Graduate School,0,22,50000.0,0,2,0,47726.0,48310.0,47492.0,5500.0,3000.0,5000.0
1954,0,Female,University,1,41,240000.0,-1,-1,-1,20272.0,16873.0,4317.0,1000.0,1143.0,14940.0
1955,0,Male,University,0,41,10000.0,1,2,2,8722.0,9289.0,10417.0,1157.0,1008.0,0.0
1956,1,Female,Graduate School,1,42,220000.0,2,2,2,2500.0,2500.0,2500.0,0.0,0.0,0.0
1957,0,Female,University,0,37,100000.0,0,0,0,107669.0,73323.0,46879.0,3536.0,3963.0,2670.0
1958,0,Female,Graduate School,1,31,220000.0,-2,-2,-2,3785.0,377.0,3952.0,1142.0,5763.0,412.0
1959,0,Female,High School,1,57,70000.0,0,0,0,67864.0,66447.0,45830.0,2620.0,1936.0,1700.0
1960,1,Female,University,0,37,30000.0,3,2,0,29657.0,28991.0,29340.0,1763.0,1178.0,2435.0
1961,0,Female,High School,0,53,130000.0,-1,-1,-1,11085.0,27951.0,10400.0,45697.0,17307.0,18776.0
1962,0,Female,University,1,25,140000.0,0,0,0,81960.0,83046.0,77659.0,3005.0,3000.0,3000.0
1963,0,Male,University,0,32,20000.0,0,-1,0,4485.0,15992.0,12792.0,1000.0,600.0,500.0
1964,1,Female,Graduate School,1,38,150000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
1965,0,Female,University,0,26,50000.0,0,-2,-2,4136.0,0.0,0.0,0.0,0.0,0.0
1966,0,Male,University,1,29,90000.0,1,1,0,41073.0,73960.0,48063.0,3100.0,770.0,1756.0
1967,0,Female,High School,1,37,170000.0,0,0,0,158920.0,167455.0,59888.0,8000.0,5000.0,5000.0
1968,1,Male,Graduate School,0,30,70000.0,2,0,0,34985.0,35271.0,36905.0,0.0,1300.0,1500.0
1969,0,Female,Graduate School,0,43,200000.0,-2,-2,-2,830.0,-6.0,2088.0,0.0,663.0,150.0
1970,0,Male,Graduate School,1,42,200000.0,0,0,-1,19318.0,17858.0,326.0,19067.0,0.0,326.0
1971,1,Male,University,1,40,20000.0,1,0,0,20498.0,20498.0,19906.0,0.0,0.0,0.0
1972,0,Male,University,1,41,200000.0,0,0,0,96910.0,99528.0,102585.0,10000.0,5000.0,7345.0
1973,0,Male,University,0,26,170000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
1974,1,Male,Graduate School,0,25,130000.0,1,-2,-2,-2000.0,-2000.0,-2000.0,0.0,0.0,0.0
1975,0,Female,Graduate School,0,27,100000.0,0,0,2,90118.0,90147.0,92853.0,4110.0,6623.0,3503.0
1976,0,Male,University,0,31,180000.0,0,0,0,28566.0,39120.0,42679.0,5000.0,0.0,5000.0
1977,0,Female,High School,0,26,230000.0,-2,0,0,1200.0,9079.0,10159.0,990.0,2186.0,1734.0
1978,0,Male,High School,0,50,20000.0,-1,-1,-1,2191.0,12656.0,303.0,1140.0,1700.0,12000.0
1979,1,Female,Graduate School,1,35,500000.0,0,0,0,35176.0,44157.0,21593.0,2504.0,5178.0,2019.0
1980,1,Female,Graduate School,1,38,150000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
1981,1,Female,High School,0,40,80000.0,3,2,2,38503.0,41199.0,43083.0,2500.0,2000.0,1200.0
1982,0,Male,University,1,29,230000.0,0,0,0,56171.0,63574.0,75882.0,5000.0,10000.0,5000.0
1983,1,Male,Graduate School,0,37,80000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
1984,0,Female,University,0,24,230000.0,0,0,0,24973.0,25566.0,28229.0,5000.0,2100.0,3355.0
1985,1,Female,University,0,49,50000.0,2,-1,-1,38947.0,3.0,12227.0,2000.0,19000.0,2000.0
1986,0,Male,University,0,35,50000.0,0,0,0,48813.0,49624.0,20431.0,5000.0,838.0,1000.0
1987,0,Female,Graduate School,0,25,10000.0,1,2,0,10438.0,9738.0,8398.0,0.0,0.0,0.0
1988,0,Male,University,0,34,140000.0,2,2,2,135949.0,117392.0,109353.0,8408.0,3500.0,0.0
1989,1,Male,University,0,42,50000.0,0,0,0,39236.0,27068.0,28199.0,2094.0,1987.0,1500.0
1990,0,Male,High School,0,28,180000.0,0,0,0,129719.0,133758.0,69672.0,6070.0,5000.0,5004.0
1991,1,Male,Graduate School,0,65,360000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
1992,0,Male,High School,1,67,580000.0,2,3,4,453985.0,471175.0,503914.0,25704.0,25065.0,33000.0
1993,0,Female,Graduate School,1,43,310000.0,-2,-2,-2,14619.0,13750.0,7785.0,12484.0,9838.0,14460.0
1994,0,Male,High School,0,52,20000.0,0,2,0,16735.0,12071.0,13949.0,4008.0,1000.0,600.0
1995,0,Female,Graduate School,0,43,180000.0,-2,-1,0,8657.0,18762.0,3129.0,6847.0,22928.0,2398.0
1996,0,Female,Graduate School,0,24,60000.0,0,0,0,15050.0,16891.0,14612.0,2000.0,2000.0,2000.0
1997,0,Female,High School,1,59,40000.0,0,0,0,14769.0,15383.0,16274.0,1573.0,504.0,613.0
1998,0,Female,University,1,34,140000.0,0,2,0,121374.0,102527.0,105942.0,8200.0,4000.0,4000.0
1999,0,Male,University,1,32,220000.0,0,-1,-1,8000.0,8000.0,8000.0,8288.0,0.0,0.0
2000,1,Male,University,0,22,10000.0,0,0,0,8602.0,9721.0,9503.0,1158.0,339.0,425.0
2001,0,Male,Graduate School,1,52,20000.0,0,-1,0,19965.0,390.0,780.0,390.0,780.0,10400.0
2002,0,Female,Graduate School,0,23,50000.0,-1,0,0,15036.0,18202.0,19138.0,1300.0,700.0,655.0
2003,1,Female,University,0,33,50000.0,2,0,0,27752.0,29800.0,31031.0,1487.0,1081.0,2500.0
2004,0,Female,University,0,35,320000.0,0,0,0,98697.0,103621.0,100136.0,3891.0,3616.0,4264.0
2005,0,Male,University,0,34,20000.0,-2,-2,-2,2199.0,750.0,1500.0,1530.0,1140.0,780.0
2006,0,Male,University,1,40,50000.0,0,0,0,48219.0,49257.0,20053.0,2037.0,690.0,718.0
2007,0,Male,Graduate School,1,49,340000.0,-1,-1,-1,1960.0,6730.0,3684.0,1228.0,2000.0,0.0
2008,1,Female,University,1,32,360000.0,1,-2,-2,-301.0,-301.0,-301.0,0.0,0.0,0.0
2009,0,Female,University,1,33,300000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
2010,0,Female,University,0,26,40000.0,0,0,2,31475.0,33813.0,36447.0,2000.0,2000.0,0.0
2011,0,Male,Graduate School,1,51,150000.0,0,2,0,128968.0,134573.0,97517.0,12900.0,5399.0,1830.0
2012,1,Female,University,0,40,20000.0,2,0,0,18278.0,19008.0,21871.0,0.0,687.0,0.0
2013,0,Female,High School,1,35,30000.0,1,-1,0,-5.0,2605.0,895.0,0.0,18.0,2333.0
2014,0,Female,University,1,27,80000.0,-2,-2,-2,390.0,780.0,0.0,390.0,0.0,0.0
2015,1,Female,High School,1,38,390000.0,-2,-2,-1,241.0,0.0,739.0,0.0,0.0,0.0
2016,1,Female,University,0,22,20000.0,1,2,2,5613.0,6920.0,6655.0,0.0,251.0,647.0
2017,1,Male,University,1,42,200000.0,0,0,0,68670.0,70015.0,71690.0,4000.0,5000.0,5000.0
2018,0,Female,High School,1,35,80000.0,0,0,0,49544.0,51810.0,13059.0,1970.0,1500.0,646.0
2019,1,Female,University,1,36,50000.0,2,0,0,50922.0,41627.0,43031.0,1715.0,1661.0,3526.0
2020,0,Female,University,1,38,230000.0,0,0,0,10906.0,9162.0,9426.0,1364.0,2003.0,1000.0
2021,0,Female,University,0,31,190000.0,0,0,0,147586.0,160588.0,165794.0,10000.0,5743.0,6000.0
2022,0,Male,High School,1,36,260000.0,-1,0,0,154462.0,77156.0,70273.0,7425.0,2779.0,3400.0
2023,0,Female,Graduate School,1,39,100000.0,-1,-1,-1,29449.0,34181.0,71340.0,55139.0,12592.0,32453.0
2024,0,Male,University,0,41,140000.0,0,0,0,132758.0,84837.0,79852.0,4002.0,3000.0,3059.0
2025,1,Female,University,1,42,20000.0,2,0,0,12426.0,14152.0,14802.0,1225.0,517.0,700.0
2026,0,Male,University,0,30,80000.0,0,0,0,69392.0,53200.0,28427.0,3046.0,2000.0,1000.0
2027,0,Male,Graduate School,0,32,360000.0,0,0,-1,304907.0,315730.0,2500.0,12557.0,5053.0,0.0
2028,1,Male,University,0,31,70000.0,0,0,2,46079.0,48618.0,50222.0,2200.0,3600.0,1754.0
2029,1,Female,University,1,24,30000.0,2,0,0,31214.0,28301.0,24147.0,0.0,3561.0,80.0
2030,0,Female,Graduate School,1,39,500000.0,0,0,0,358020.0,369045.0,204593.0,15000.0,20000.0,10000.0
2031,0,Female,University,0,30,320000.0,2,-1,-1,416.0,416.0,1829.0,416.0,416.0,1833.0
2032,0,Female,Graduate School,1,34,500000.0,0,0,0,32715.0,76088.0,108964.0,30007.0,50000.0,5000.0
2033,0,Female,Graduate School,1,27,240000.0,1,-1,0,0.0,402.0,14129.0,0.0,14350.0,1222.0
2034,0,Female,Graduate School,0,25,50000.0,-1,-1,-1,574.0,686.0,312.0,801.0,527.0,442.0
2035,0,Female,University,1,39,120000.0,0,0,0,31611.0,32786.0,27114.0,1562.0,1059.0,922.0
2036,0,Female,Graduate School,0,32,250000.0,0,0,0,26465.0,32833.0,34321.0,5000.0,2500.0,3050.0
2037,0,Female,University,1,39,180000.0,0,0,0,65710.0,60188.0,62450.0,2500.0,2500.0,2500.0
2038,0,Female,University,0,22,10000.0,-1,-1,0,5208.0,9954.0,6547.0,654.0,9919.0,654.0
2039,0,Female,High School,1,53,200000.0,0,0,0,98426.0,17042.0,5107.0,52306.0,212.0,7786.0
2040,0,Female,Graduate School,0,29,120000.0,-1,-1,-1,380.0,380.0,380.0,380.0,380.0,380.0
2041,0,Male,University,1,38,230000.0,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0
2042,0,Female,Graduate School,1,36,330000.0,1,-2,-1,0.0,0.0,0.0,0.0,1983.0,207.0
2043,1,Female,University,0,28,50000.0,0,0,0,28457.0,30508.0,32262.0,1492.0,1600.0,1177.0
2044,0,Male,University,0,32,130000.0,0,-2,-2,27495.0,0.0,0.0,0.0,0.0,0.0
2045,1,Male,University,0,26,110000.0,2,2,2,58112.0,60732.0,63097.0,0.0,2800.0,2600.0
2046,0,Female,High School,0,40,30000.0,-1,0,2,2208.0,0.0,46.0,7006.0,196.0,5300.0
2047,0,Female,Graduate School,0,25,120000.0,0,-1,0,8676.0,5814.0,3038.0,5000.0,0.0,5184.0
2048,0,Female,Graduate School,0,28,120000.0,-2,-1,0,398.0,0.0,170.0,958.0,170.0,0.0
2049,0,Female,University,1,40,210000.0,0,0,0,42820.0,44864.0,48204.0,1856.0,1468.0,2000.0
2050,0,Male,University,1,47,30000.0,1,0,2,15148.0,15322.0,16063.0,0.0,1400.0,1500.0
2051,0,Male,High School,0,27,50000.0,2,2,2,54529.0,53782.0,51740.0,1800.0,300.0,0.0
2052,0,Female,University,0,42,140000.0,-1,-1,-1,176.0,1204.0,748.0,395.0,0.0,0.0
2053,0,Male,High School,1,37,140000.0,2,2,2,136184.0,140185.0,144979.0,6400.0,0.0,0.0
2054,0,Male,University,1,55,50000.0,0,0,0,50528.0,49345.0,18646.0,2100.0,1201.0,684.0
2055,1,Male,High School,1,46,130000.0,1,0,0,26582.0,25144.0,13277.0,100.0,1000.0,1000.0
2056,1,Female,University,0,30,80000.0,1,0,0,6393.0,7311.0,7456.0,0.0,258.0,269.0
2057,0,Female,High School,1,51,50000.0,0,2,0,44766.0,46640.0,19398.0,4000.0,811.0,0.0
2058,0,Male,Graduate School,1,35,100000.0,1,2,2,17365.0,17514.0,19745.0,1310.0,3000.0,1000.0
2059,0,Male,University,1,48,220000.0,-1,-1,-1,61614.0,11086.0,6549.0,45889.0,4578.0,6440.0
2060,0,Female,University,1,28,260000.0,-1,-1,-1,711.0,5514.0,711.0,711.0,0.0,8503.0
2061,0,Male,Graduate School,0,40,320000.0,0,0,0,304702.0,314201.0,325758.0,20000.0,11721.0,13000.0
2062,0,Female,University,1,30,80000.0,0,0,0,5123.0,9701.0,8529.0,3000.0,1013.0,350.0
2063,0,Male,Graduate School,0,55,140000.0,0,0,0,65640.0,68201.0,65781.0,2800.0,2500.0,2400.0
2064,1,Male,University,1,26,180000.0,0,0,-1,175539.0,51686.0,171716.0,3826.0,0.0,13400.0
2065,0,Male,Other,0,23,80000.0,1,-1,0,-24.0,3318.0,2541.0,3056.0,1278.0,15000.0
2066,0,Male,University,0,40,250000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
2067,0,Male,Graduate School,0,33,80000.0,0,0,0,75454.0,77235.0,34751.0,4100.0,0.0,0.0
2068,1,Male,High School,1,50,30000.0,0,0,0,28339.0,15626.0,4372.0,1681.0,0.0,1419.0
2069,0,Female,University,1,26,120000.0,-1,-1,-1,13587.0,7823.0,4913.0,11433.0,0.0,7023.0
2070,0,Female,University,0,29,120000.0,0,0,0,82064.0,85558.0,88136.0,4000.0,3250.0,3210.0
2071,0,Male,University,1,29,20000.0,2,2,0,8024.0,11238.0,14359.0,4000.0,2000.0,5000.0
2072,0,Male,University,0,40,50000.0,0,0,-1,26566.0,4013.0,15090.0,3000.0,41.0,477.0
2073,0,Male,University,1,50,250000.0,-2,-2,-1,390.0,390.0,16014.0,390.0,8042.0,5607.0
2074,0,Male,Graduate School,0,37,260000.0,0,0,0,112053.0,100005.0,100698.0,5000.0,5000.0,5000.0
2075,0,Female,Graduate School,0,27,180000.0,-1,-1,-1,980.0,376.0,2202.0,0.0,0.0,0.0
2076,0,Male,High School,1,49,20000.0,-1,-1,-1,390.0,0.0,0.0,678.0,780.0,378.0
2077,1,Male,University,1,55,150000.0,1,2,0,76516.0,76652.0,79440.0,3800.0,2800.0,3000.0
2078,0,Male,Graduate School,0,34,260000.0,-1,-1,-1,6776.0,2123.0,6166.0,3222.0,11892.0,3601.0
2079,0,Male,Graduate School,1,43,230000.0,1,2,2,9462.0,10277.0,12834.0,1000.0,3000.0,1200.0
2080,0,Female,Graduate School,0,24,70000.0,0,0,0,69572.0,66844.0,44958.0,2828.0,1702.0,2600.0
2081,0,Female,Graduate School,1,33,160000.0,-1,-1,0,7429.0,1849.0,799.0,8000.0,4755.0,0.0
2082,0,Female,University,1,42,50000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
2083,0,Male,University,1,37,170000.0,-1,-1,-2,490.0,4910.0,0.0,0.0,0.0,1000.0
2084,0,Female,High School,1,39,210000.0,0,0,0,106028.0,65968.0,46511.0,6000.0,2697.0,2012.0
2085,0,Male,Graduate School,0,28,230000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
2086,1,Male,University,1,36,110000.0,2,2,2,57135.0,59518.0,66995.0,0.0,0.0,0.0
2087,0,Female,University,1,39,80000.0,0,-1,-1,44002.0,22478.0,4674.0,2300.0,5011.0,0.0
2088,0,Female,University,1,54,90000.0,-1,-1,-1,692.0,332.0,2091.0,394.0,14579.0,506.0
2089,1,Female,Graduate School,1,41,90000.0,2,2,2,78700.0,81630.0,84709.0,3500.0,3200.0,3100.0
2090,0,Female,Graduate School,1,42,250000.0,-1,2,-1,744.0,1372.0,1522.0,2186.0,0.0,0.0
2091,0,Male,University,0,31,270000.0,1,2,2,16616.0,14692.0,10660.0,2500.0,1000.0,2000.0
2092,0,Male,High School,0,23,20000.0,0,0,0,10103.0,12106.0,11420.0,1205.0,415.0,400.0
2093,0,Female,Unknown,0,34,80000.0,1,-1,-1,2898.0,1261.0,2522.0,0.0,1261.0,0.0
2094,0,Male,Graduate School,0,23,20000.0,2,0,0,15077.0,16540.0,17475.0,1000.0,1000.0,650.0
2095,0,Female,University,1,36,150000.0,0,0,0,83853.0,96253.0,96510.0,5000.0,0.0,2500.0
2096,1,Female,High School,1,37,80000.0,1,2,0,99396.0,97982.0,102147.0,3560.0,3912.0,3508.0
2097,0,Female,University,1,47,130000.0,0,0,0,46096.0,39138.0,40536.0,2167.0,2000.0,2000.0
2098,0,Female,Graduate School,0,28,320000.0,-1,-1,-1,18506.0,913.0,58545.0,1062.0,5384.0,7393.0
2099,1,Female,Graduate School,0,24,50000.0,2,2,0,43379.0,44187.0,37967.0,3628.0,1500.0,1303.0
2100,0,Female,University,1,34,260000.0,0,0,0,135489.0,138076.0,111906.0,5007.0,5004.0,4010.0
2101,0,Female,Graduate School,0,35,140000.0,2,2,2,56528.0,58679.0,60636.0,2800.0,2100.0,2000.0
2102,1,Female,High School,1,53,10000.0,1,3,2,4479.0,4064.0,4390.0,0.0,0.0,0.0
2103,0,Male,Graduate School,0,30,180000.0,0,0,0,139804.0,57096.0,50276.0,7000.0,3500.0,3500.0
2104,0,Male,Graduate School,1,71,250000.0,0,0,0,177484.0,159849.0,141487.0,6243.0,4721.0,7805.0
2105,1,Male,Graduate School,0,23,20000.0,-1,2,2,15383.0,15586.0,16908.0,1300.0,2000.0,1240.0
2106,0,Male,High School,0,28,50000.0,0,0,0,48963.0,50287.0,20206.0,2500.0,839.0,940.0
2107,0,Female,Graduate School,1,38,120000.0,1,-1,0,0.0,4050.0,0.0,0.0,0.0,7.0
2108,0,Female,University,1,49,160000.0,1,2,2,58943.0,60755.0,62835.0,2800.0,0.0,0.0
2109,0,Female,University,0,22,60000.0,0,-1,0,11718.0,18347.0,18976.0,1000.0,20800.0,1232.0
2110,0,Male,University,0,31,130000.0,0,0,0,116437.0,96191.0,90633.0,4911.0,3301.0,5516.0
2111,1,Male,University,1,41,320000.0,1,-2,-2,0.0,0.0,700.0,0.0,0.0,860.0
2112,0,Female,University,1,43,50000.0,0,0,0,35268.0,31071.0,29579.0,1600.0,1500.0,1500.0
2113,1,Male,University,0,33,50000.0,0,0,0,48058.0,41707.0,29860.0,2097.0,1200.0,1076.0
2114,1,Female,University,1,44,70000.0,2,2,2,12662.0,13145.0,13754.0,1500.0,1200.0,1200.0
2115,0,Female,University,1,44,80000.0,0,0,0,76992.0,17576.0,25439.0,2000.0,4554.0,1000.0
2116,1,Male,University,0,27,230000.0,-1,-1,0,416.0,1427.0,13255.0,568.0,14947.0,1000.0
2117,1,Male,High School,0,43,20000.0,-1,2,0,390.0,1170.0,780.0,1736.0,0.0,0.0
